iter	Passed	Remaining
492	28423	29230
493	28478	29170
494	28539	29116
495	28597	29058
496	28656	29002
497	28710	28940
498	28764	28879
499	28823	28823
500	28882	28767
501	28940	28710
502	28999	28653
503	29053	28592
504	29105	28529
505	29158	28466
506	29217	28410
507	29273	28351
508	29329	28292
509	29389	28236
510	29443	28176
511	29498	28115
512	29580	28081
513	29659	28043
514	29711	27980
515	29764	27918
516	29824	27863
517	29884	27807
518	29941	27748
519	29996	27689
520	30053	27631
521	30107	27569
522	30165	27512
523	30222	27454
524	30279	27395
525	30336	27337
526	30391	27277
527	30445	27216
528	30504	27160
529	30564	27104
530	30622	27047
531	30714	27019
532	30787	26975
533	30877	26945
534	30961	26910
535	31020	26853
536	31080	26797
537	31137	26739
538	31191	26677
539	31248	26619
540	31299	26555
541	31356	26497
542	31413	26438
543	31471	26380
544	31525	26319
545	31591	26268
546	31646	26208
547	31696	26143
548	31754	26085
549	31813	26029
550	31871	25971
551	31928	25912
552	31982	25851
553	32039	25793
554	32092	25731
555	32151	25674
556	32206	25614
557	32263	25556
558	32321	25498
559	32379	25440
560	32438	25383
561	32490	25321
562	32552	25266
563	32606	25206
564	32664	25148
565	32721	25090
566	32780	25033
567	32836	24974
568	32895	24916
569	32952	24859
570	33012	24802
571	33069	24744
572	33128	24687
573	33180	24625
574	33239	24568
575	33297	24510
576	33355	24452
577	33410	24393
578	33468	24335
579	33522	24274
580	33588	24222
581	33640	24161
582	33699	24103
583	33752	24042
584	33810	23985
585	33868	23927
586	33926	23869
587	33985	23813
588	34043	23755
589	34100	23696
590	34156	23637
591	34212	23578
592	34265	23518
593	34317	23456
594	34371	23395
595	34422	23333
596	34486	23279
597	34581	23247
598	34636	23187
599	34693	23129
600	34751	23071
601	34811	23015
602	34865	22954
603	34923	22896
604	34980	22838
605	35038	22781
606	35096	22723
607	35156	22666
608	35213	22608
609	35265	22546
610	35323	22488
611	35377	22428
612	35431	22368
613	35482	22306
614	35540	22248
615	35602	22193
616	35661	22136
617	35714	22075
618	35774	22019
619	35829	21959
620	35883	21899
621	35937	21839
622	36017	21795
623	36131	21771
624	36214	21728
625	36268	21668
626	36325	21609
627	36384	21552
628	36437	21491
629	36496	21434
630	36551	21375
631	36618	21322
632	36677	21264
633	36733	21205
634	36786	21145
635	36845	21087
636	36904	21030
637	36969	20976
638	37026	20917
639	37081	20858
640	37140	20801
641	37197	20742
642	37254	20684
643	37312	20626
644	37375	20570
645	37435	20514
646	37487	20452
647	37543	20393
648	37607	20339
649	37666	20281
650	37719	20221
651	37778	20164
652	37832	20104
653	37890	20046
654	37942	19985
655	38000	19927
656	38059	19869
657	38116	19811
658	38176	19754
659	38228	19693
660	38280	19632
661	38336	19573
662	38409	19523
663	38462	19462
664	38521	19405
665	38584	19350
666	38644	19293
667	38702	19235
668	38758	19176
669	38816	19118
670	38868	19057
671	38927	19000
672	38983	18941
673	39042	18883
674	39093	18822
675	39155	18766
676	39211	18707
677	39265	18648
678	39321	18589
679	39380	18531
680	39434	18472
681	39526	18430
682	39634	18395
683	39708	18344
684	39769	18288
685	39833	18232
686	39889	18174
687	39950	18117
688	40008	18058
689	40066	18001
690	40122	17941
691	40183	17884
692	40240	17826
693	40298	17768
694	40357	17710
695	40414	17652
696	40472	17594
697	40527	17534
698	40579	17474
699	40641	17417
700	40698	17359
701	40754	17300
702	40812	17242
703	40869	17183
704	40926	17125
705	41032	17087
706	41123	17042
707	41210	16996
708	41260	16934
709	41317	16876
710	41376	16818
711	41433	16759
712	41485	16699
713	41537	16638
714	41591	16578
715	41652	16521
716	41704	16460
717	41767	16404
718	41821	16344
719	41874	16284
720	41931	16226
721	41990	16167
722	42047	16109
723	42101	16049
724	42158	15991
725	42214	15932
726	42265	15871
727	42318	15811
728	42377	15753
729	42433	15694
730	42487	15635
731	42545	15576
732	42601	15517
733	42669	15463
734	42725	15404
735	42780	15345
736	42834	15285
737	42892	15227
738	42952	15169
739	43009	15111
740	43063	15052
741	43122	14994
742	43178	14935
743	43235	14876
744	43293	14818
745	43354	14761
746	43409	14702
747	43467	14644
748	43523	14585
749	43580	14526
750	43646	14471
751	43702	14412
752	43764	14355
753	43817	14295
754	43871	14236
755	43924	14176
756	43976	14116
757	44035	14058
758	44092	14000
759	44153	13943
760	44211	13885
761	44269	13826
762	44325	13768
763	44380	13709
764	44436	13650
765	44493	13592
766	44554	13534
767	44608	13475
768	44670	13418
769	44723	13358
770	44783	13301
771	44834	13241
772	44892	13183
773	44953	13125
774	45012	13068
775	45069	13009
776	45123	12950
777	45183	12893
778	45236	12833
779	45294	12775
780	45353	12717
781	45411	12659
782	45468	12601
783	45525	12542
784	45583	12484
785	45636	12425
786	45698	12368
787	45759	12310
788	45818	12253
789	45873	12194
790	45932	12136
791	45987	12077
792	46040	12018
793	46092	11958
794	46150	11900
795	46207	11842
796	46264	11783
797	46319	11724
798	46372	11665
799	46430	11607
800	46489	11549
801	46549	11492
802	46608	11434
803	46678	11379
804	46733	11320
805	46791	11262
806	46846	11203
807	46903	11145
808	46955	11085
809	47010	11027
810	47068	10968
811	47125	10910
812	47179	10851
813	47237	10793
814	47296	10735
815	47360	10679
816	47416	10620
817	47474	10562
818	47528	10503
819	47588	10446
820	47637	10386
821	47706	10330
822	47765	10272
823	47819	10213
824	47876	10155
825	47930	10096
826	47989	10038
827	48047	9980
828	48106	9923
829	48162	9864
830	48220	9806
831	48274	9747
832	48329	9689
833	48401	9633
834	48455	9575
835	48513	9516
836	48572	9459
837	48631	9401
838	48698	9345
839	48752	9286
840	48811	9228
841	48870	9170
842	48927	9112
843	48991	9055
844	49049	8997
845	49106	8939
846	49164	8880
847	49223	8823
848	49276	8764
849	49335	8706
850	49391	8647
851	49450	8589
852	49509	8532
853	49568	8474
854	49626	8416
855	49690	8359
856	49751	8301
857	49806	8242
858	49858	8183
859	49916	8125
860	49976	8068
861	50033	8009
862	50093	7952
863	50151	7894
864	50209	7836
865	50268	7778
866	50328	7720
867	50387	7662
868	50444	7604
869	50501	7546
870	50555	7487
871	50608	7428
872	50667	7370
873	50732	7313
874	50791	7255
875	50849	7197
876	50908	7139
877	50972	7082
878	51089	7032
879	51185	6979
880	51282	6926
881	51370	6872
882	51460	6818
883	51522	6760
884	51581	6702
885	51637	6644
886	51690	6585
887	51754	6527
888	51813	6469
889	51868	6410
890	51920	6351
891	51978	6293
892	52030	6234
893	52088	6176
894	52147	6117
895	52201	6059
896	52260	6000
897	52318	5942
898	52379	5884
899	52432	5825
900	52492	5767
901	52551	5709
902	52612	5651
903	52669	5593
904	52734	5535
905	52790	5477
906	52848	5418
907	52901	5360
908	52960	5301
909	53019	5243
910	53070	5184
911	53129	5126
912	53180	5067
913	53234	5008
914	53293	4950
915	53351	4892
916	53405	4833
917	53464	4775
918	53518	4717
919	53579	4659
920	53637	4600
921	53695	4542
922	53762	4485
923	53823	4427
924	53881	4368
925	53938	4310
926	53995	4252
927	54054	4193
928	54113	4135
929	54169	4077
930	54221	4018
931	54277	3960
932	54334	3901
933	54391	3843
934	54450	3785
935	54509	3727
936	54567	3668
937	54625	3610
938	54679	3552
939	54747	3494
940	54799	3435
941	54851	3377
942	54909	3319
943	54967	3260
944	55025	3202
945	55086	3144
946	55146	3086
947	55200	3027
948	55254	2969
949	55312	2911
950	55371	2853
951	55432	2794
952	55487	2736
953	55545	2678
954	55602	2620
955	55661	2561
956	55720	2503
957	55788	2445
958	55843	2387
959	55898	2329
960	55956	2270
961	56010	2212
962	56067	2154
963	56126	2096
964	56179	2037
965	56237	1979
966	56290	1920
967	56344	1862
968	56399	1804
969	56456	1746
970	56515	1687
971	56566	1629
972	56625	1571
973	56683	1513
974	56745	1455
975	56802	1396
976	56861	1338
977	56919	1280
978	56977	1222
979	57035	1163
980	57093	1105
981	57154	1047
982	57215	989
983	57273	931
984	57334	873
985	57391	814
986	57450	756
987	57505	698
988	57559	640
989	57616	581
990	57668	523
991	57728	465
992	57790	407
993	57848	349
994	57907	290
995	57959	232
996	58013	174
997	58065	116
998	58122	58
999	58179	0
