iter	Logloss	Accuracy
148	0.4916960012	0.7628919976
149	0.4916254993	0.7629193244
150	0.4915271682	0.762935265
151	0.4913701389	0.7629603146
152	0.4913038943	0.763012691
153	0.4911714471	0.7631060577
154	0.4910640203	0.7632426918
155	0.4910600395	0.7632631869
156	0.4910507381	0.7632950682
157	0.4910442181	0.7633018999
158	0.4910442138	0.7633018999
159	0.4910427951	0.7632677414
160	0.4909988405	0.7632791275
161	0.4908486515	0.7633793259
162	0.4908308477	0.7633929893
163	0.4907162934	0.7634977421
164	0.4906262355	0.7634704153
165	0.4905978986	0.7635478413
166	0.4904843689	0.7635569502
167	0.4903901418	0.763593386
168	0.4903054644	0.7635706136
169	0.4901797328	0.7636821982
170	0.4901410034	0.763709525
171	0.4901014592	0.7637026933
172	0.4899758902	0.7637619014
173	0.4899672715	0.7637527925
174	0.4898274211	0.763855268
175	0.4898249028	0.7638598225
176	0.4898211228	0.7638028916
177	0.4897859688	0.7637345746
178	0.4897339308	0.7637414063
179	0.4897301099	0.7638142778
180	0.4896958789	0.7638507136
181	0.4896869167	0.7638734859
182	0.4895347654	0.7639372485
183	0.4895192978	0.7640283379
184	0.4894258194	0.764057942
185	0.4894246396	0.7640761599
186	0.4894159695	0.7640624964
187	0.4893569307	0.7641080411
188	0.4892343147	0.7641239818
189	0.4892298557	0.7641148729
190	0.4890950078	0.7641239818
191	0.489091186	0.7641490314
192	0.4890866906	0.7641467541
193	0.4890837148	0.7641376452
194	0.4889681303	0.7643266557
195	0.488961471	0.7643107151
196	0.4889539463	0.7643152695
197	0.4889058696	0.7643744777
198	0.4888884682	0.7643835866
199	0.4888856557	0.7643858638
200	0.4888832377	0.76439725
201	0.4888765818	0.7643722004
202	0.4887987008	0.7643904183
203	0.4887904041	0.764435963
204	0.4887214023	0.7644382402
205	0.4885870822	0.7645953695
206	0.4885865092	0.7645771516
207	0.4885480926	0.7645862605
208	0.4885157259	0.7646067556
209	0.4884522606	0.7645612109
210	0.4884007485	0.7646318052
211	0.4882772705	0.7647342808
212	0.4882757535	0.7647866572
213	0.4881799248	0.7648800239
214	0.4881337207	0.7648481426
215	0.4881320542	0.7648800239
216	0.4881303309	0.7648458653
217	0.4881270087	0.764852697
218	0.4881145989	0.7648504198
219	0.4880152246	0.7648481426
220	0.4879934748	0.7648936873
221	0.487966566	0.7648663605
222	0.4879496371	0.7649278458
223	0.4879469643	0.7649096279
224	0.4879459262	0.7649027962
225	0.487934995	0.764930123
226	0.4879321695	0.7648982417
227	0.4878474446	0.7649369547
228	0.4878431611	0.7649597271
229	0.4878416737	0.7649460637
230	0.4877791246	0.7650234897
231	0.487722311	0.7650872523
232	0.4876931497	0.7651031929
233	0.4876905325	0.7651054701
234	0.4876905312	0.7651054701
235	0.4876432434	0.7651214108
236	0.4876428326	0.7651168563
237	0.4875191485	0.765210223
238	0.4874464258	0.7652762628
239	0.4874454953	0.765287649
240	0.4873683455	0.7653149758
241	0.4872890482	0.7653218075
242	0.4872776091	0.7653218075
243	0.4872501642	0.7652922034
244	0.4872141547	0.765317253
245	0.4871673249	0.7654151741
246	0.4870560303	0.7654766595
247	0.4870547128	0.7654743822
248	0.48705266	0.7654880457
249	0.4870446061	0.7654789367
250	0.4870416182	0.7654766595
251	0.4870144837	0.7654607188
252	0.4870058305	0.7654106197
253	0.4868292646	0.7656975513
254	0.4868249261	0.7656929968
255	0.4867656473	0.7657863635
256	0.4867527143	0.7657909179
257	0.4867511231	0.7657727
258	0.4867265653	0.765781809
259	0.486719728	0.7657635911
260	0.486703725	0.7656952741
261	0.4866876371	0.765704383
262	0.4866124059	0.7657567594
263	0.4864804315	0.765888839
264	0.4864801645	0.7659002252
265	0.4864493846	0.7658774529
266	0.4863307525	0.7658273537
267	0.4863304148	0.7658250765
268	0.4862908654	0.7658455716
269	0.4862011706	0.7660710179
270	0.486200996	0.7660300276
271	0.4860836698	0.7661712162
272	0.4860717515	0.7661826024
273	0.4860477824	0.7660664634
274	0.4860474726	0.7661233943
275	0.486025443	0.766130226
276	0.4859067359	0.766168939
277	0.4859065773	0.766168939
278	0.4859048549	0.7661575528
279	0.4859038795	0.7661575528
280	0.4858929054	0.7661780479
281	0.4858923786	0.7661917113
282	0.4858904874	0.7661780479
283	0.4857358893	0.7664103259
284	0.4857305357	0.7663989397
285	0.4857302063	0.7664171576
286	0.4856106232	0.7665036925
287	0.4855557958	0.7665515145
288	0.4855556934	0.7665515145
289	0.4855478287	0.766478643
