iter	Logloss	Accuracy
144	0.4990801909	0.7597271878
145	0.4990266362	0.7595882768
146	0.4989517962	0.7595837224
147	0.4988852305	0.7596178808
148	0.4988458677	0.7596565937
149	0.498789838	0.7596679799
150	0.4987486057	0.7596884749
151	0.4986931164	0.7596588709
152	0.4986463276	0.7597180789
153	0.4985833016	0.7596452076
154	0.4985033357	0.7597158017
155	0.498454431	0.7597226334
156	0.4984190356	0.7597659008
157	0.4983564658	0.7597909503
158	0.4983014178	0.759768178
159	0.498241558	0.7598000592
160	0.4982044982	0.7598046137
161	0.4981673731	0.75985699
162	0.4981291426	0.7598456038
163	0.498088355	0.7599230296
164	0.4980431902	0.7599025346
165	0.4979901984	0.7599161979
166	0.497948771	0.7599480792
167	0.4979146409	0.7599275841
168	0.49788436	0.7599048118
169	0.4978544279	0.7599025346
170	0.4978072376	0.7599207524
171	0.4977785408	0.7598865939
172	0.4977479536	0.7598888712
173	0.4977043458	0.7599139207
174	0.4976578718	0.759966297
175	0.4976223972	0.7599640198
176	0.4975863827	0.7599845148
177	0.4975520226	0.7598979801
178	0.4975221863	0.7598957029
179	0.497486433	0.7599571881
180	0.4974561746	0.7600528317
181	0.4974093667	0.7599936238
182	0.4973755772	0.7600118416
183	0.4973470876	0.7599640198
184	0.497312547	0.7600209505
185	0.4972866591	0.760025505
186	0.4972628647	0.7600141188
187	0.4972245086	0.7600050099
188	0.4971956872	0.7599161979
189	0.497171136	0.7599298613
190	0.4971409855	0.759995901
191	0.4971152339	0.7599936238
192	0.4970876314	0.7598957029
193	0.4970622223	0.7599298613
194	0.4970260722	0.7599389702
195	0.4970002427	0.7599640198
196	0.4969758099	0.7599754059
197	0.4969563219	0.7599754059
198	0.4969336247	0.7599731287
199	0.4969065846	0.7599503564
200	0.4968840984	0.7599549108
201	0.4968653472	0.7599754059
202	0.4968438512	0.760046
203	0.4968261102	0.7600437228
204	0.4968103635	0.7600391684
205	0.4967973183	0.7600528317
206	0.496769187	0.7600437228
207	0.4967514592	0.7600505545
208	0.4967200836	0.7601143169
209	0.496685628	0.7601074853
210	0.4966567721	0.7600801585
211	0.4966371666	0.760075604
212	0.4966158694	0.7601165942
213	0.4965929635	0.7601621388
214	0.4965692686	0.7602213468
215	0.4965416139	0.7601985745
216	0.4964944056	0.7602031289
217	0.4964723018	0.7601826338
218	0.4964551792	0.7601985745
219	0.4964382132	0.7602281784
220	0.4964195197	0.7601666932
221	0.4963914373	0.7602008517
222	0.4963778518	0.7601735249
223	0.4963642981	0.7601302576
224	0.4963357935	0.7601735249
225	0.4963219831	0.7601621388
226	0.4963003603	0.7601826338
227	0.4962766538	0.7601871883
228	0.4962632785	0.7601302576
229	0.4962450423	0.7601188714
230	0.4962258052	0.7601871883
231	0.496210566	0.7602327329
232	0.4961936982	0.7602054061
233	0.4961671866	0.7602418418
234	0.4961565498	0.7602577824
235	0.4961340714	0.760332931
236	0.4961115725	0.7602782775
237	0.4960887827	0.7602691686
238	0.4960639262	0.7602395646
239	0.4960503425	0.7602463963
240	0.4960322024	0.7602327329
241	0.496012052	0.7602805547
242	0.4959879526	0.7603147132
243	0.4959755046	0.7603260993
244	0.495958434	0.7603101587
245	0.4959376966	0.760282832
246	0.4959158311	0.7603078815
247	0.4958949823	0.7602646141
248	0.4958739796	0.7602646141
249	0.4958574328	0.7602463963
250	0.4958414148	0.7602281784
251	0.4958220775	0.7602486735
252	0.4958039205	0.7602896637
253	0.4957852717	0.7602942181
254	0.4957646589	0.7602896637
255	0.4957474109	0.7603374855
256	0.4957285172	0.7603465944
257	0.4957051952	0.7602964953
258	0.4956856611	0.7603056043
259	0.4956706832	0.760332931
260	0.4956495073	0.7603056043
261	0.4956294103	0.7603374855
262	0.495608542	0.7602805547
263	0.4955907993	0.7603169904
264	0.4955696486	0.7603192676
265	0.4955510649	0.7603283766
266	0.4955331227	0.7602987726
267	0.4955122479	0.760392139
268	0.4955015355	0.7604058024
269	0.4954778476	0.7603557033
270	0.4954612978	0.7604285747
271	0.4954403354	0.7604490698
272	0.4954284146	0.760510555
273	0.4954156551	0.7605469906
274	0.4953914542	0.7605583768
275	0.4953708051	0.7605674857
276	0.4953568517	0.7606016442
277	0.4953350876	0.760590258
278	0.4953123307	0.7605834263
279	0.4953028484	0.760619862
280	0.4952907073	0.7606722383
281	0.4952752623	0.7607109512
282	0.4952646005	0.7606927334
283	0.4952509419	0.7606562977
284	0.4952382761	0.7606676838
285	0.4952282665	0.7606471888
286	0.4952124295	0.7607223373
287	0.4952015671	0.7606676838
288	0.4951804569	0.7606289709
289	0.4951650673	0.7606221392
290	0.4951474947	0.7607519413
291	0.4951343405	0.7607747136
292	0.4951132916	0.7607724364
293	0.495094186	0.7607724364
294	0.4950809287	0.7607860998
295	0.4950645863	0.7608680801
296	0.4950457253	0.7608703573
297	0.4950332213	0.7607724364
298	0.4950222078	0.7607724364
299	0.4950105512	0.7607428324
300	0.4949956999	0.7607542186
301	0.4949777176	0.7607815453
302	0.494961502	0.7608043176
303	0.494943126	0.7607952087
304	0.4949263422	0.7608316444
305	0.4949183231	0.7608043176
306	0.4949057569	0.7608384761
307	0.4948933349	0.760847585
308	0.4948778727	0.7609045157
309	0.4948628886	0.7609022385
310	0.4948504922	0.7608658028
311	0.4948388715	0.7608658028
312	0.4948195762	0.7609546148
313	0.494812688	0.7609591693
314	0.4947944076	0.7609546148
315	0.4947820963	0.7610365951
316	0.4947681177	0.7609978822
317	0.494760954	0.7610024366
318	0.4947505091	0.7610434268
319	0.4947416853	0.7610479812
320	0.4947266687	0.761104912
321	0.4947127942	0.7610570902
322	0.4946914792	0.7610502585
323	0.4946777292	0.7610229317
324	0.494662626	0.7611390704
325	0.4946432283	0.7611322387
326	0.494631118	0.7610525357
327	0.4946159427	0.7611390704
328	0.4946028067	0.761075308
329	0.4945957144	0.7611231298
330	0.4945768503	0.7610821397
331	0.4945665	0.7610844169
332	0.4945567252	0.7610912486
333	0.4945444722	0.7611459021
334	0.4945273682	0.7611732289
335	0.4945113453	0.7611755061
336	0.4944804495	0.761184615
337	0.4944684578	0.7611071892
338	0.4944553315	0.7610958031
339	0.494444029	0.76116412
340	0.4944280507	0.761193724
341	0.4944166103	0.7611777833
342	0.4943987381	0.761243823
343	0.4943859175	0.7612597636
344	0.4943748677	0.7612506547
345	0.4943618115	0.7612210507
346	0.4943454818	0.7612233279
347	0.494334204	0.7612825359
348	0.4943227319	0.7612711498
349	0.4943093605	0.7613053082
350	0.4942935778	0.7612643181
351	0.494275874	0.7613075855
352	0.4942657711	0.7613121399
353	0.4942467682	0.7613440211
354	0.4942364397	0.7613212488
355	0.4942240859	0.7613667934
356	0.4942055993	0.7613645162
357	0.4941955867	0.7613531301
358	0.4941791908	0.7613098627
359	0.4941542898	0.7613280805
360	0.4941415375	0.7613440211
361	0.4941302318	0.7613736251
362	0.4941174563	0.7613667934
363	0.4940977545	0.7613781796
364	0.4940801602	0.7614442193
365	0.4940709839	0.7613417439
366	0.4940610016	0.7613531301
367	0.4940501579	0.761391843
368	0.494042398	0.7614305559
369	0.4940314688	0.761412338
370	0.4940153678	0.7615125362
371	0.4940017651	0.7614943183
372	0.4939920706	0.7615193678
373	0.4939783338	0.7615170906
374	0.4939654445	0.7615148134
375	0.4939498863	0.76150115
376	0.4939428225	0.7614920411
377	0.493932707	0.7615216451
378	0.4939222203	0.7615193678
379	0.4939003814	0.7615353085
380	0.493886432	0.7615489718
381	0.4938777305	0.7615148134
382	0.4938665851	0.7615421401
383	0.4938499994	0.7615512491
384	0.4938363934	0.7615626352
385	0.4938219345	0.7615375857
386	0.4938086358	0.7615489718
387	0.4937935119	0.7615967937
388	0.4937775085	0.7615831303
389	0.4937522688	0.761589962
390	0.493738739	0.7616241204
391	0.4937233576	0.7616560016
392	0.4937117799	0.7616582789
393	0.4936980008	0.7617265958
394	0.4936852237	0.7617334275
395	0.4936745435	0.7617630314
396	0.4936623399	0.7617835265
397	0.4936510924	0.7617630314
398	0.4936440022	0.7617357047
399	0.4936354665	0.7617448136
400	0.4936229774	0.7617516453
401	0.493604553	0.7617470908
402	0.4935919988	0.7617357047
403	0.4935786385	0.7617174868
404	0.493567892	0.7617493681
405	0.4935441467	0.7617243185
406	0.4935297009	0.7617038235
407	0.4935205817	0.7617425364
408	0.4935109307	0.7617653087
409	0.493502147	0.7617971899
410	0.4934905756	0.7618791702
411	0.4934777585	0.76183818
412	0.4934662471	0.7617994671
413	0.4934410637	0.7618154077
414	0.4934307564	0.7618495662
415	0.4934154244	0.7618632296
416	0.4934056879	0.761847289
417	0.4933912947	0.7618541206
418	0.4933828844	0.7618586751
419	0.4933750809	0.7618427345
420	0.4933641637	0.7617994671
421	0.4933555112	0.7618108533
422	0.4933466386	0.7618017444
423	0.4933290711	0.7618017444
424	0.4933149557	0.7618359028
425	0.4933019406	0.7618450117
426	0.493293983	0.7618746157
427	0.4932812825	0.7618518434
428	0.4932576812	0.7618495662
429	0.4932491185	0.7618586751
430	0.4932400026	0.7618609523
431	0.4932295463	0.7618837246
432	0.4932096595	0.7619133286
433	0.4931948394	0.7619429326
434	0.4931849278	0.7619133286
435	0.4931747194	0.7619042197
436	0.493164776	0.7619452098
437	0.4931499086	0.7619338237
438	0.4931370553	0.7619315465
439	0.4931233313	0.7619292692
440	0.4931070262	0.7619406554
441	0.4930954517	0.7619657049
442	0.493085615	0.7619975861
443	0.4930760724	0.7620294674
444	0.4930665482	0.7620408535
445	0.4930597235	0.7619930317
446	0.4930514523	0.7620317446
447	0.4930401051	0.7619770911
448	0.4930266242	0.7619634277
449	0.49301852	0.7619634277
450	0.4930046726	0.7619816455
451	0.4929976917	0.7620066951
452	0.4929878249	0.7619816455
453	0.4929805306	0.7620271901
454	0.4929733866	0.7619770911
455	0.4929581598	0.7620522397
456	0.4929470602	0.7621137249
457	0.4929359805	0.7620886753
458	0.4929275712	0.7620886753
459	0.4929139875	0.7620909526
460	0.4929026393	0.7620977843
461	0.4928914077	0.7621114476
462	0.4928841877	0.7620932298
463	0.4928759277	0.7621068932
464	0.4928668453	0.7621137249
465	0.4928534525	0.7621228338
466	0.492840649	0.7622298636
467	0.4928293785	0.7622981805
468	0.4928159033	0.7622458042
469	0.4928065854	0.7622366953
470	0.4927881039	0.7622776854
471	0.4927737115	0.7622571904
472	0.4927570752	0.762243527
473	0.4927496783	0.7622116458
474	0.4927361222	0.7621797645
475	0.4927282536	0.7622162002
476	0.4927163437	0.7621797645
477	0.4927062149	0.7622458042
478	0.4926938808	0.7622230319
479	0.4926806348	0.7622093685
480	0.4926698617	0.7621957051
481	0.4926583965	0.762184319
482	0.492646895	0.7622230319
483	0.4926379548	0.7622549131
484	0.4926316228	0.7621661012
485	0.4926237152	0.762154715
486	0.4926120927	0.7622184774
487	0.4926036717	0.7622230319
488	0.4925922202	0.7621661012
489	0.4925751614	0.7621661012
490	0.4925652363	0.7622617448
491	0.4925519582	0.7622412497
492	0.4925409962	0.7622594676
493	0.4925334754	0.7622571904
494	0.4925239868	0.7622845171
495	0.4925155895	0.7622571904
496	0.492504176	0.7623186756
497	0.4924900353	0.7623460023
498	0.4924842706	0.7623277845
499	0.4924685631	0.7623186756
500	0.4924532841	0.7623368934
501	0.4924383833	0.7623573885
502	0.4924206666	0.762293626
503	0.4924106203	0.7623072894
504	0.4923971406	0.7623300617
505	0.4923828301	0.7624439232
506	0.4923698684	0.7624279826
507	0.4923564336	0.7624097648
508	0.4923498267	0.762441646
509	0.492338992	0.7624507549
510	0.4923263409	0.7624143192
511	0.4923171161	0.7624211509
512	0.4923060679	0.7624894678
513	0.4922916704	0.7624940223
514	0.4922751815	0.7625190718
515	0.4922685578	0.7625350124
516	0.4922587855	0.7625418441
517	0.492248914	0.7625600619
518	0.4922370649	0.7625259035
519	0.4922237637	0.7625259035
520	0.4922123963	0.7625054084
521	0.4922023028	0.7625099629
522	0.4921868172	0.7625372896
523	0.4921768016	0.762530458
524	0.4921663722	0.7624666955
525	0.4921508271	0.76247125
526	0.4921438219	0.762491745
527	0.4921363179	0.7624849134
528	0.4921219171	0.7624826361
529	0.492113522	0.7624849134
530	0.4921056244	0.7625167946
531	0.4920976742	0.7624758044
532	0.4920904034	0.7624780817
533	0.4920834127	0.7625054084
534	0.4920689936	0.7625873887
535	0.4920587044	0.7625851115
536	0.4920480464	0.7626283788
537	0.4920376485	0.7626147155
538	0.4920265665	0.7626078838
539	0.4920134087	0.7626465967
540	0.4920044846	0.7625919432
541	0.4919913426	0.7626169927
542	0.4919819438	0.7626374878
543	0.4919721611	0.7626261016
544	0.4919623264	0.7626648145
545	0.4919538497	0.7626602601
546	0.4919461682	0.7627262997
547	0.4919363456	0.7627080819
548	0.4919247312	0.7627422403
549	0.4919181698	0.7627171908
550	0.4919051062	0.7627308542
551	0.4918933148	0.7627718443
552	0.4918787346	0.7628060028
553	0.4918710274	0.7627718443
554	0.4918628361	0.7627354086
555	0.4918517781	0.7627809532
556	0.4918401772	0.7627855077
557	0.4918300078	0.7627695671
558	0.4918181633	0.7627650126
559	0.4918018983	0.7628060028
560	0.4917945427	0.7628105572
561	0.4917878748	0.7628401612
562	0.4917749021	0.7628606563
563	0.4917636679	0.7628583791
564	0.491755639	0.7628606563
565	0.4917476411	0.7628697652
566	0.4917375839	0.7629153098
567	0.4917189181	0.762917587
568	0.491711297	0.7629130326
569	0.4917015974	0.7629494683
570	0.4916954426	0.7629198643
571	0.4916891018	0.7628629335
572	0.491676859	0.7629039237
573	0.4916651117	0.7629107554
574	0.4916543824	0.7629244187
575	0.4916488087	0.7629335277
576	0.4916380863	0.7629289732
577	0.4916292176	0.7629631316
578	0.4916197426	0.7629540227
579	0.4916132429	0.7629426366
580	0.4916019977	0.7629540227
581	0.4915933986	0.7629335277
582	0.4915853294	0.7629335277
583	0.4915712119	0.7628948147
584	0.4915618756	0.7629244187
585	0.4915540902	0.7629836267
586	0.491542297	0.7629608544
587	0.4915367735	0.7629403593
588	0.4915230603	0.7629380821
589	0.4915144507	0.762947191
590	0.4915036848	0.7629722406
591	0.4914964899	0.7629790723
592	0.4914848093	0.763006399
593	0.4914730059	0.7630018446
594	0.4914624851	0.7629608544
595	0.4914550901	0.7629563
596	0.4914372831	0.7629699633
597	0.4914263467	0.7629312504
598	0.4914176719	0.7629016464
599	0.4914088587	0.7629062009
600	0.4913977095	0.762897092
601	0.4913903518	0.7629517455
602	0.4913716245	0.7629426366
603	0.4913599456	0.7629153098
604	0.491342904	0.762917587
605	0.4913289392	0.7629289732
606	0.49131889	0.7629563
607	0.491307193	0.7629972901
608	0.4912941436	0.7630291713
609	0.4912878543	0.7630314485
610	0.4912798176	0.7630382802
611	0.4912744401	0.7630473892
612	0.4912645514	0.7630815476
613	0.4912522952	0.7630678842
614	0.4912434153	0.7630792704
615	0.491231928	0.7630747159
616	0.491224044	0.7630610525
617	0.4912180093	0.7630838248
618	0.4912100825	0.7630861021
619	0.4912006946	0.7631407556
620	0.4911937221	0.7631566962
621	0.4911846868	0.7631589734
622	0.4911746375	0.7631703596
623	0.4911666548	0.763174914
624	0.4911584265	0.7632204586
625	0.491143952	0.7631566962
626	0.4911360796	0.7631475873
627	0.4911289179	0.7631384784
628	0.4911203258	0.76314531
629	0.4911109936	0.7631430328
630	0.4911010632	0.7631635279
631	0.4910908854	0.7631863002
632	0.4910788433	0.7632295676
633	0.4910661027	0.7632295676
634	0.4910573349	0.7632455082
635	0.4910323048	0.7631954091
636	0.4910235264	0.7631908546
637	0.4910163213	0.7631931319
638	0.4910079046	0.7631954091
639	0.4909983829	0.7631908546
640	0.4909896928	0.7631726368
641	0.4909777922	0.763174914
642	0.4909679347	0.7631635279
643	0.4909595071	0.76314531
644	0.4909495753	0.7631703596
645	0.4909396616	0.7631475873
646	0.4909263284	0.7631384784
647	0.4909128835	0.7631658051
648	0.4909054326	0.7631794685
649	0.4908955134	0.7631954091
650	0.4908854642	0.7631703596
651	0.4908721297	0.7631521417
652	0.4908576424	0.763174914
653	0.4908531195	0.7632227359
654	0.4908411458	0.7632250131
655	0.4908341796	0.7631863002
656	0.490824991	0.7632295676
657	0.4908163037	0.7632113497
658	0.4908104721	0.7632136269
659	0.4908014558	0.7631999636
660	0.4907926002	0.763204518
661	0.4907846128	0.7631065971
662	0.4907727958	0.7631316467
663	0.4907672338	0.7631225377
664	0.4907577847	0.7631794685
665	0.4907451637	0.7631703596
666	0.4907317866	0.76314531
667	0.4907227025	0.7631863002
668	0.4907135746	0.7632363992
669	0.4907063912	0.763204518
670	0.4907000029	0.7632113497
671	0.490693399	0.7631817457
672	0.490687532	0.7631475873
673	0.4906802372	0.7631703596
674	0.4906678647	0.7631612507
675	0.4906548098	0.7631976863
676	0.4906442189	0.7631817457
677	0.490639159	0.7631771913
678	0.4906314503	0.7631726368
679	0.4906236882	0.7631612507
680	0.4906176734	0.7631658051
681	0.4906015269	0.7631680823
682	0.4905951111	0.7631794685
683	0.4905835592	0.7632090725
684	0.4905723572	0.7632523399
685	0.4905637777	0.7633388746
686	0.4905567717	0.7633274884
687	0.4905512542	0.763322934
688	0.490540221	0.7633434291
689	0.4905293756	0.7633639241
690	0.4905215217	0.7634003598
691	0.4905108143	0.7633889737
692	0.4905049431	0.7634345183
693	0.4904996127	0.7634345183
694	0.4904886801	0.7634413499
695	0.4904805196	0.7634185776
696	0.4904718341	0.7634527361
697	0.4904611955	0.7635119441
698	0.4904507185	0.7635051124
699	0.4904427818	0.7634800629
700	0.4904353948	0.7635051124
701	0.4904272528	0.7634436272
702	0.4904181918	0.7634868945
703	0.4904108087	0.7635005579
704	0.4904017252	0.7635392708
705	0.490393486	0.763550657
706	0.490381622	0.7635529342
707	0.4903724693	0.7636212511
708	0.490362196	0.7636258056
709	0.4903509338	0.7635870927
710	0.4903380294	0.7636235283
711	0.4903280838	0.7636576868
712	0.4903232266	0.7636463006
713	0.4903096238	0.7637282809
714	0.490303593	0.7636986769
715	0.4902972827	0.7637100631
716	0.4902870137	0.7637100631
717	0.4902817325	0.763719172
718	0.49027224	0.7637214492
719	0.4902621018	0.7637351126
720	0.4902576492	0.7637282809
721	0.4902510641	0.7637146175
722	0.490243304	0.763719172
723	0.490234573	0.7637373898
724	0.4902257208	0.7637009542
725	0.490220281	0.763719172
726	0.4902091635	0.7637032314
727	0.4902008364	0.7637373898
728	0.4901950331	0.7637533304
729	0.4901828749	0.7637351126
730	0.4901772028	0.7637464988
731	0.4901684752	0.7637305581
732	0.4901604711	0.7637123403
733	0.4901516663	0.7636918452
734	0.490143647	0.7636759046
735	0.49013496	0.7637077858
736	0.4901238537	0.7637077858
737	0.4901185824	0.7637055086
738	0.4901075162	0.7637305581
739	0.4901006418	0.7637168948
740	0.490092404	0.7637146175
741	0.4900835218	0.7637305581
742	0.4900751651	0.7637533304
743	0.4900681213	0.7637464988
744	0.4900584644	0.7637419443
745	0.490053414	0.7637396671
746	0.4900456019	0.7637510532
747	0.4900366098	0.7637510532
748	0.4900200618	0.7637647166
749	0.4900128307	0.7637419443
750	0.4900070298	0.7637510532
751	0.4899979276	0.76377838
752	0.4899918439	0.7637920434
753	0.4899836841	0.7637806572
754	0.489975355	0.7637829344
755	0.4899653812	0.7638034295
756	0.4899607706	0.7637965978
757	0.4899526683	0.7637965978
758	0.4899441614	0.7637761027
759	0.4899370735	0.7637351126
760	0.4899287087	0.7637920434
761	0.4899211047	0.7638330335
762	0.4899125319	0.7638307563
763	0.489902956	0.7638239246
764	0.4898978437	0.7638330335
765	0.4898914454	0.7638398652
766	0.4898836602	0.7638011523
767	0.4898774445	0.7638125384
768	0.4898728464	0.7638603603
769	0.4898640093	0.763828479
770	0.4898565891	0.7638649147
771	0.4898482597	0.7638466969
772	0.489840709	0.7638785781
773	0.4898347894	0.7638785781
774	0.4898255481	0.7639036276
775	0.4898142403	0.7638899642
776	0.4898059192	0.7639081821
777	0.4898004105	0.7638763009
778	0.4897943844	0.7639104593
779	0.4897870627	0.7638785781
780	0.4897784509	0.7639446178
781	0.4897698928	0.7639537267
782	0.4897628736	0.7639696673
783	0.489754368	0.7639263999
784	0.4897475947	0.7639286772
785	0.489736807	0.7639537267
786	0.4897256117	0.7639263999
787	0.4897163078	0.7639309544
788	0.4897088839	0.7638990732
789	0.4897003469	0.7639150138
790	0.4896926212	0.7639355088
791	0.4896853996	0.7639377861
792	0.4896793741	0.7639719445
793	0.4896687528	0.7639628356
794	0.4896595221	0.7639651128
795	0.4896537792	0.7639856079
796	0.4896490172	0.7639423405
797	0.4896418617	0.7639651128
798	0.4896342264	0.7639810534
799	0.4896283254	0.7640129347
800	0.4896213814	0.7640243208
801	0.4896154001	0.7640311525
802	0.4896073343	0.7640334297
803	0.4896033874	0.7640243208
804	0.4895955212	0.7640106574
805	0.4895888732	0.7640311525
806	0.4895817455	0.7640311525
807	0.4895758593	0.7640197664
808	0.4895690173	0.764026598
809	0.4895626519	0.7640243208
810	0.4895571294	0.7640448159
811	0.4895495083	0.7640448159
812	0.4895438772	0.764065311
813	0.4895354175	0.7640539248
814	0.4895251759	0.7640311525
815	0.4895143572	0.764056202
816	0.4895066503	0.7640516476
817	0.4894965381	0.7640516476
818	0.4894892756	0.7640038257
819	0.4894840136	0.7639878851
820	0.4894688948	0.7639628356
821	0.489458901	0.7640197664
822	0.4894528256	0.7640493703
823	0.4894454197	0.7640698654
824	0.4894383361	0.7640470931
825	0.4894286034	0.7640493703
826	0.4894238905	0.7640379842
827	0.4894149486	0.7640949149
828	0.4894075743	0.7641131328
829	0.4894020753	0.7641131328
830	0.4893930807	0.7641222417
831	0.4893863925	0.7641108556
832	0.4893807309	0.7640926377
833	0.4893716301	0.7641404595
834	0.4893573748	0.7641541229
835	0.4893468144	0.7641404595
836	0.4893386639	0.7641381823
837	0.4893316614	0.7641655091
838	0.4893247139	0.7641518457
839	0.4893213293	0.7641586774
840	0.4893177231	0.7641495685
841	0.4893103046	0.7641632318
842	0.4893025505	0.7641768952
843	0.4892985562	0.7641677863
844	0.4892917334	0.7641677863
845	0.489286453	0.7641495685
846	0.489277807	0.7641609546
847	0.4892619866	0.7641586774
848	0.4892522551	0.7641427368
849	0.4892490966	0.764145014
850	0.4892406062	0.7641905586
851	0.4892338533	0.7642156081
852	0.4892276389	0.7641928358
853	0.4892183673	0.7642178854
854	0.489207933	0.7642133309
855	0.4892002542	0.7641996675
856	0.4891946627	0.7642178854
857	0.4891842183	0.7642156081
858	0.4891781549	0.7642497666
859	0.4891686948	0.7642406577
860	0.4891613802	0.7642429349
861	0.4891565549	0.7642406577
862	0.4891518047	0.7642452121
863	0.4891439624	0.7642725389
864	0.4891377267	0.7642611527
865	0.4891308641	0.7642474894
866	0.4891246831	0.7642497666
867	0.4891155638	0.7642269943
868	0.4891078572	0.7642315487
869	0.4891016524	0.7642452121
870	0.4890933783	0.7642315487
871	0.4890852608	0.7641996675
872	0.4890795947	0.7642019448
873	0.4890722197	0.7641973903
874	0.4890622205	0.7641951131
875	0.4890546395	0.7642133309
876	0.4890463984	0.7642133309
877	0.4890332548	0.7642315487
878	0.4890252397	0.764283925
879	0.4890202866	0.7642429349
880	0.4890130491	0.764293034
881	0.4890087119	0.7642998656
882	0.4890010141	0.7642953112
883	0.4889884421	0.7642953112
