iter	Logloss	Accuracy
155	0.4978887874	0.7605424362
156	0.4978500469	0.7605515451
157	0.4978152053	0.7605652085
158	0.4977584947	0.760590258
159	0.4977196003	0.7605560996
160	0.4976775469	0.760540159
161	0.4976398252	0.7605720402
162	0.4975949091	0.7605697629
163	0.4975578365	0.7606676838
164	0.4975187875	0.7606312481
165	0.4974832939	0.7606881789
166	0.4974494387	0.7606585749
167	0.497413233	0.7606244165
168	0.4973703829	0.7606471888
169	0.4973273846	0.7606426343
170	0.4972965641	0.7606289709
171	0.4972504721	0.7606266937
172	0.4972207847	0.7606312481
173	0.4971840431	0.7606449115
174	0.4971586044	0.7605834263
175	0.4971208825	0.7606130303
176	0.4970791883	0.7606358026
177	0.4970543921	0.7606084758
178	0.4970161207	0.7606221392
179	0.496989009	0.7606312481
180	0.4969580118	0.760619862
181	0.496931065	0.7605560996
182	0.4969018758	0.7606039214
183	0.4968741451	0.7605948125
184	0.4968374006	0.7606244165
185	0.4968121195	0.7606130303
186	0.4967877116	0.7606608521
187	0.4967654026	0.7606471888
188	0.4967325283	0.7606540204
189	0.4967040143	0.7606449115
190	0.4966759176	0.7606471888
191	0.4966425362	0.7606266937
192	0.4966106861	0.7605993669
193	0.4965833872	0.7606335254
194	0.4965461617	0.7606016442
195	0.4965243298	0.7606130303
196	0.4965006639	0.7606585749
197	0.4964730203	0.7606221392
198	0.4964425793	0.7606585749
199	0.4964138843	0.7606426343
200	0.496393048	0.7606676838
201	0.4963752451	0.7607132284
202	0.4963446211	0.7606836244
203	0.4963111377	0.7606426343
204	0.496288072	0.7606335254
205	0.4962671014	0.7606540204
206	0.4962449676	0.760699565
207	0.4962233924	0.7607063967
208	0.4962017984	0.7607063967
209	0.4961800393	0.7606972878
210	0.4961531071	0.7606654066
211	0.4961356745	0.7606403571
212	0.4961212841	0.7606426343
213	0.4961021229	0.7606631294
214	0.4960772453	0.7606676838
215	0.4960458588	0.7606562977
216	0.4960239427	0.7607428324
217	0.4960046512	0.7607997632
218	0.4959763768	0.7608407533
219	0.4959549991	0.7608498622
220	0.4959394167	0.760788377
221	0.495919009	0.7607860998
222	0.4959016329	0.7607906542
223	0.4958707553	0.760788377
224	0.4958508334	0.7607792681
225	0.4958285577	0.7607769909
226	0.4958055674	0.7608339216
227	0.4957875178	0.7608453078
228	0.4957583663	0.7608020404
229	0.4957430256	0.7607633275
230	0.4957192175	0.7607815453
231	0.4956966339	0.7608225355
232	0.4956829597	0.7607633275
233	0.4956571062	0.7608430305
234	0.495634115	0.7608658028
235	0.4956079069	0.7608885751
236	0.4955915379	0.7608566939
237	0.4955721285	0.7607974859
238	0.4955543539	0.7608384761
239	0.4955392743	0.7608885751
240	0.4955281473	0.7608931296
241	0.4955113455	0.7609819416
242	0.4954978655	0.7609136247
243	0.4954802401	0.7609341197
244	0.4954624342	0.7608589711
245	0.4954413258	0.7609090702
246	0.4954236452	0.7609341197
247	0.4953987231	0.7609113474
248	0.4953877449	0.7609227336
249	0.4953719135	0.7608862979
250	0.4953590396	0.7608908524
251	0.495345775	0.7609546148
252	0.4953319543	0.7609796643
253	0.4953130029	0.7609728326
254	0.4952981418	0.7609705554
255	0.4952824409	0.7610138228
256	0.4952588839	0.7610889714
257	0.4952404419	0.7610365951
258	0.495228761	0.7610206545
259	0.4952154324	0.7610570902
260	0.495196074	0.7610821397
261	0.495183964	0.7610570902
262	0.4951746939	0.7610616446
263	0.4951503492	0.7610343179
264	0.4951296059	0.7610274862
265	0.4951103932	0.7610980803
266	0.4950887293	0.7612073873
267	0.4950765482	0.7612073873
268	0.4950630424	0.7611572883
269	0.4950431377	0.7612552092
270	0.4950265629	0.7613303578
271	0.4950109277	0.7614100608
272	0.4949982199	0.7614032291
273	0.494984346	0.7614943183
274	0.4949665234	0.7614874866
275	0.4949514118	0.7614373876
276	0.4949316234	0.7614669916
277	0.4949192802	0.7614920411
278	0.4949036761	0.7616036254
279	0.4948918382	0.7616423383
280	0.494881105	0.7616514472
281	0.49486097	0.7616651106
282	0.4948455211	0.7616673878
283	0.4948303263	0.7616036254
284	0.4948116999	0.7615876847
285	0.4948010828	0.7615762986
286	0.4947839102	0.7616059026
287	0.4947638752	0.7615967937
288	0.4947508926	0.7615740214
289	0.4947350166	0.7615398629
290	0.494717399	0.7615170906
291	0.4947052663	0.7614988728
292	0.4946934435	0.7614965955
293	0.4946812388	0.7615284768
294	0.4946650985	0.7615466946
295	0.4946485521	0.7615489718
296	0.4946349297	0.7615717441
297	0.4946178539	0.7615353085
298	0.4946051676	0.7615762986
299	0.4945875008	0.7615785758
300	0.4945732839	0.7616013481
301	0.4945585193	0.7616218432
302	0.4945435187	0.7616764967
303	0.4945297295	0.7616810512
304	0.4945132357	0.7616582789
305	0.4944981232	0.7616764967
306	0.4944885186	0.7616878829
307	0.494470952	0.7616878829
308	0.494456087	0.7616218432
309	0.4944411854	0.7616241204
310	0.4944246664	0.7616764967
311	0.4944082398	0.7616537244
312	0.4943961553	0.7616241204
313	0.4943905194	0.7616901601
314	0.4943775909	0.7616878829
315	0.4943536922	0.7617061007
316	0.4943416138	0.7616833284
317	0.4943244574	0.7616856056
318	0.4943163999	0.7616787739
319	0.4943013867	0.7616901601
320	0.4942862029	0.7617197641
321	0.4942724413	0.7617197641
322	0.4942561132	0.7616810512
323	0.4942411332	0.7616742195
324	0.4942289191	0.7617448136
325	0.4942115448	0.7617425364
326	0.494205196	0.761728873
327	0.4941943379	0.761728873
328	0.4941847297	0.7617174868
329	0.494176121	0.761758477
330	0.4941613891	0.7618108533
331	0.4941500655	0.7617949127
332	0.4941310292	0.7618814474
333	0.4941154126	0.7618768929
334	0.4941009958	0.7619064969
335	0.4940811341	0.7619406554
336	0.4940717786	0.7619429326
337	0.4940589998	0.761956596
338	0.4940443835	0.7619064969
339	0.4940316309	0.7619315465
340	0.4940177305	0.7619110514
341	0.4940031447	0.7619725366
342	0.4939978828	0.7620863981
343	0.493985326	0.7621023387
344	0.4939715919	0.7619975861
345	0.493964668	0.7620180812
346	0.4939443934	0.762045408
347	0.4939354616	0.7620522397
348	0.4939184642	0.7620772892
349	0.493907914	0.7620909526
350	0.4938968264	0.7621000615
351	0.4938839164	0.7620066951
352	0.4938702655	0.7620818436
353	0.493859823	0.762045408
354	0.4938492726	0.762045408
355	0.4938329684	0.7620476852
356	0.4938165118	0.762065903
357	0.4938046546	0.7620636258
358	0.4937891171	0.762065903
359	0.4937764155	0.7620590713
360	0.4937634733	0.7620636258
361	0.4937524713	0.7621592695
362	0.4937375876	0.7620636258
363	0.4937208438	0.7620636258
364	0.4937072383	0.7620681803
365	0.4936944353	0.7621410516
366	0.4936843555	0.7621205566
367	0.4936640126	0.7621387744
368	0.4936495589	0.7621364972
369	0.4936382308	0.7621569922
370	0.4936277925	0.7621364972
371	0.4936199488	0.7621068932
372	0.4936093397	0.7621364972
373	0.4935972843	0.7621364972
374	0.493585403	0.7621205566
375	0.4935684432	0.7620818436
376	0.4935569687	0.7621091704
377	0.4935433701	0.7621273882
378	0.4935331767	0.7621364972
379	0.4935165683	0.7621888735
380	0.4935035642	0.7621456061
381	0.4934897598	0.7621569922
382	0.4934786468	0.7622002596
383	0.4934696824	0.762184319
384	0.4934549693	0.7622571904
385	0.4934407524	0.7623072894
386	0.4934292667	0.7622662993
387	0.4934149942	0.7622480814
388	0.4934051621	0.7622959033
389	0.4933964146	0.7622981805
390	0.4933844071	0.7623163983
391	0.4933703131	0.7623277845
392	0.4933580854	0.7622890716
393	0.4933452927	0.7622981805
394	0.4933322279	0.7622890716
395	0.4933192365	0.7623050122
396	0.4933027508	0.7623460023
397	0.4932895865	0.7624052103
398	0.4932797547	0.7624029331
399	0.4932672022	0.7624074875
400	0.4932589087	0.7623961014
401	0.4932432074	0.7624689727
402	0.4932323773	0.7624097648
403	0.493221326	0.7624074875
404	0.4932058865	0.7624621411
405	0.4931978851	0.7624962995
406	0.4931793054	0.7625463986
407	0.4931613674	0.7625532303
408	0.4931455759	0.7625372896
409	0.4931288194	0.7625327352
410	0.493114864	0.7625600619
411	0.4931007832	0.7625577847
412	0.4930887297	0.7625372896
413	0.4930756748	0.762550953
414	0.4930658031	0.7625418441
415	0.4930496919	0.7625600619
416	0.4930403292	0.7625623392
417	0.4930282302	0.762550953
418	0.4930180234	0.7625577847
419	0.4930037228	0.7625281807
420	0.4929952985	0.7625190718
421	0.4929850555	0.7625054084
422	0.492976121	0.7624962995
423	0.4929685665	0.7625145173
424	0.4929540037	0.762610161
425	0.4929439996	0.7625760026
426	0.492923174	0.7625919432
427	0.4929161384	0.7625714481
428	0.4929035287	0.7626169927
429	0.4928901608	0.7626784779
430	0.492875871	0.7626784779
431	0.4928645895	0.7626762007
432	0.4928511499	0.7626784779
433	0.4928374137	0.7626557056
434	0.4928262993	0.7626807551
435	0.492817445	0.7627331314
436	0.4928087422	0.7627240225
437	0.4927945832	0.7627240225
438	0.4927808342	0.7627058047
439	0.4927697792	0.7627035274
440	0.49275976	0.7626853096
441	0.4927513399	0.7627035274
442	0.4927386494	0.762778676
443	0.4927278365	0.7626921413
444	0.4927128947	0.7627513493
445	0.4926952794	0.7627376859
446	0.4926840359	0.7627559037
447	0.4926748799	0.7627559037
448	0.4926657743	0.7628105572
449	0.4926558933	0.7627012502
450	0.4926448596	0.7627695671
451	0.4926292965	0.7627126363
452	0.4926178421	0.7627331314
453	0.492607286	0.7627445176
454	0.4925955988	0.7627240225
455	0.4925821592	0.7627923394
456	0.4925739338	0.762728577
457	0.492559594	0.7627741216
458	0.4925481089	0.7627968939
459	0.4925333613	0.7627900622
460	0.4925208121	0.7627991711
461	0.4925109809	0.7628037255
462	0.4925024837	0.7627855077
463	0.4924907275	0.7628287751
464	0.4924830155	0.7628583791
465	0.4924735229	0.7628538246
466	0.4924559915	0.7628879831
467	0.4924447931	0.762917587
468	0.4924334553	0.7628993692
469	0.4924234184	0.7628652108
470	0.4924059704	0.7628697652
471	0.4923941082	0.7628788741
472	0.4923810438	0.7628857058
473	0.4923688481	0.7628697652
474	0.4923589159	0.7628857058
475	0.4923510598	0.7628629335
476	0.4923394152	0.7628583791
477	0.4923283677	0.7628583791
478	0.4923103036	0.7628879831
479	0.492303676	0.7628834286
480	0.4922909322	0.762897092
481	0.4922812682	0.7629016464
482	0.492271781	0.7629221415
483	0.4922644436	0.762917587
484	0.4922543343	0.7629449138
485	0.4922436978	0.7629449138
486	0.4922339031	0.7629380821
487	0.4922196096	0.7629289732
488	0.4922122625	0.7629563
489	0.4922016403	0.7629517455
490	0.4921894853	0.7629790723
491	0.492180625	0.7629995673
492	0.4921734878	0.7629927356
493	0.4921626842	0.763006399
494	0.4921496271	0.7630223396
495	0.4921414936	0.7630291713
496	0.4921237452	0.7629927356
497	0.4921004203	0.763006399
498	0.4920842089	0.763065607
499	0.4920713932	0.7630974882
500	0.4920627162	0.7631088744
501	0.4920534741	0.7631111516
502	0.4920382552	0.7631384784
503	0.4920256602	0.7630906565
504	0.492015547	0.7630678842
505	0.4920002233	0.763124815
506	0.4919877257	0.7631157061
507	0.4919794534	0.7630838248
508	0.4919706202	0.7630542208
509	0.4919595109	0.7630473892
510	0.491945693	0.7630883793
511	0.4919380714	0.7630678842
512	0.4919232116	0.7630974882
513	0.4919102438	0.7631225377
514	0.4918985819	0.763095211
515	0.4918904495	0.7631043199
516	0.4918828365	0.7630997654
517	0.4918683029	0.7631726368
518	0.491858374	0.7631885774
519	0.4918428951	0.7631566962
520	0.4918292456	0.7631475873
521	0.4918217987	0.7631566962
522	0.4918118015	0.7631179833
523	0.4918051192	0.7631316467
524	0.4917983305	0.7631430328
525	0.4917877968	0.7632204586
526	0.4917743446	0.7631931319
527	0.4917646264	0.7632090725
528	0.4917552408	0.7632204586
529	0.4917488357	0.7632295676
530	0.4917418304	0.7632318448
531	0.4917309415	0.763234122
532	0.4917185955	0.7632159042
533	0.4917106729	0.7632159042
534	0.4916997627	0.7632181814
535	0.4916902769	0.7631931319
536	0.4916777231	0.7631680823
537	0.4916683916	0.7631566962
538	0.4916598188	0.7631498645
539	0.4916493753	0.7631635279
540	0.4916402152	0.7631293694
541	0.491630959	0.7631908546
542	0.4916177177	0.7631362011
543	0.4916051475	0.7631635279
544	0.4915932593	0.7631316467
545	0.4915793244	0.7631270922
546	0.4915721161	0.7631635279
547	0.4915621714	0.7631999636
548	0.4915532381	0.7630906565
549	0.4915459753	0.7630929338
550	0.4915361151	0.7631202605
551	0.4915301595	0.7631680823
552	0.4915187749	0.7631726368
553	0.4915079143	0.7632227359
554	0.4914975511	0.7631976863
555	0.4914908326	0.7632705577
556	0.4914816618	0.7632386765
557	0.4914729093	0.7632250131
558	0.4914631208	0.7632796666
559	0.491457443	0.7632910528
560	0.4914479618	0.7632386765
561	0.4914406651	0.7632773894
562	0.491429259	0.7632773894
563	0.4914230679	0.7632978845
564	0.4914117901	0.7633024389
565	0.4914007764	0.7632796666
566	0.4913956628	0.7633024389
567	0.4913835531	0.7633183795
568	0.491373395	0.7633434291
569	0.4913638155	0.7633343201
570	0.4913532843	0.7633411518
571	0.4913472699	0.7633570924
572	0.491335743	0.7633593697
573	0.491323549	0.7632523399
574	0.4913130759	0.7632956072
575	0.4912994162	0.7632910528
576	0.4912903681	0.7633570924
577	0.4912828512	0.7633548152
578	0.4912720784	0.7633775875
579	0.4912645382	0.7633684786
580	0.4912553515	0.7633662014
581	0.4912480264	0.763352538
582	0.4912358971	0.7633411518
583	0.4912247145	0.7633092706
584	0.4912183122	0.7633115478
585	0.4912085881	0.7633252112
586	0.491194165	0.7633320429
587	0.4911823588	0.7633844192
588	0.4911725065	0.7634003598
589	0.4911674569	0.7634254093
590	0.4911600747	0.7634254093
591	0.4911510218	0.7634163004
592	0.4911419545	0.7634163004
593	0.4911365655	0.7633639241
594	0.4911276021	0.7634299638
595	0.4911194786	0.7634755084
596	0.491111057	0.7634777856
597	0.4911004443	0.7634891718
598	0.4910937155	0.7634891718
599	0.4910854879	0.7634891718
600	0.4910737183	0.7634550133
601	0.4910619608	0.763461845
602	0.4910525979	0.7634800629
603	0.4910467775	0.7634891718
604	0.491037073	0.7635278847
605	0.4910187653	0.7635552114
606	0.4910119311	0.7636053105
607	0.4910036572	0.7635962016
608	0.4909919373	0.7635665976
609	0.4909758374	0.7635939244
610	0.4909667705	0.7636326373
611	0.4909597893	0.7636326373
612	0.4909490381	0.7636440234
613	0.4909422064	0.7636371917
614	0.4909352946	0.7636235283
615	0.4909251462	0.7636030333
616	0.4909144249	0.7636576868
617	0.4909061998	0.7636986769
618	0.490900425	0.7636736274
619	0.490880478	0.7636963997
620	0.4908701659	0.7637328354
621	0.4908618905	0.7637305581
622	0.4908531631	0.7637624394
623	0.4908440589	0.7637533304
624	0.4908285822	0.7637260037
625	0.4908165339	0.7637168948
626	0.4908057016	0.7637647166
627	0.4907967701	0.7637715483
628	0.4907857061	0.7637715483
629	0.490777764	0.7637556077
630	0.4907706365	0.763748776
631	0.4907618437	0.7637305581
632	0.4907496723	0.7637510532
633	0.4907374911	0.7637692711
634	0.4907291157	0.7638239246
635	0.4907216524	0.7638034295
636	0.4907116689	0.763837588
637	0.4906998683	0.763887687
638	0.4906835856	0.763887687
639	0.4906733557	0.7638899642
640	0.4906640222	0.763837588
641	0.4906550888	0.763828479
642	0.4906466638	0.7638102612
643	0.4906387536	0.7638421424
644	0.4906308493	0.7638535286
645	0.4906246841	0.7638421424
646	0.4906190453	0.7639036276
647	0.4906108979	0.7639195682
648	0.4906034816	0.7639013504
649	0.4905930075	0.7638967959
650	0.4905862294	0.7638990732
651	0.4905779866	0.7638330335
652	0.4905703333	0.7638558058
653	0.4905625066	0.7638671919
654	0.4905479567	0.7638990732
655	0.4905386238	0.7639150138
656	0.4905294151	0.763946895
657	0.4905138231	0.7639560039
658	0.4905059084	0.7639537267
659	0.490499868	0.7639286772
660	0.4904876605	0.7639309544
661	0.4904805787	0.7639947168
662	0.4904669813	0.7639878851
663	0.4904602433	0.7639696673
664	0.490448433	0.764056202
665	0.490439107	0.7640766971
666	0.4904337	0.7640243208
667	0.4904274134	0.7639901624
668	0.4904204145	0.7640698654
669	0.4904119269	0.7640766971
670	0.4904054064	0.7640766971
671	0.4903997367	0.7640971922
672	0.4903904729	0.7641609546
673	0.490383409	0.76411541
674	0.490375128	0.7641222417
675	0.4903661622	0.7641472912
676	0.4903605308	0.7641472912
677	0.4903507633	0.7641472912
678	0.4903416057	0.7641404595
679	0.4903310145	0.764174618
680	0.490323373	0.7641564002
681	0.4903156573	0.7642133309
682	0.4903045156	0.7642315487
683	0.4902954379	0.7642224398
684	0.4902848184	0.7642133309
685	0.490276759	0.7642383804
686	0.4902685481	0.7642315487
687	0.4902602993	0.7642201626
688	0.4902518395	0.7642201626
689	0.4902370767	0.7642474894
690	0.4902305242	0.7642588755
691	0.4902248389	0.76426343
692	0.4902126763	0.7642520438
693	0.4902038213	0.764254321
694	0.4901953631	0.7642474894
695	0.4901791846	0.7642201626
696	0.4901740428	0.7641951131
697	0.4901652724	0.7641609546
698	0.4901548749	0.7641655091
699	0.4901472159	0.764204222
700	0.4901414785	0.7641837269
701	0.4901342791	0.7642224398
702	0.4901234353	0.7642862023
703	0.4901134056	0.7642816478
704	0.4901029533	0.7642816478
705	0.4900968421	0.7643021429
706	0.4900887884	0.7643249152
707	0.4900813533	0.7643545192
708	0.4900681702	0.7643499647
709	0.4900599872	0.7643750142
710	0.4900504689	0.764402341
711	0.4900368341	0.7643977865
712	0.4900267056	0.7644046182
713	0.4900192257	0.7644137271
714	0.4900136599	0.7644000638
715	0.4900048211	0.7643955093
716	0.4899957305	0.7644160044
717	0.4899889411	0.7644068955
718	0.4899821382	0.7643818459
719	0.4899739222	0.7644091727
720	0.4899649405	0.7644706579
721	0.4899581673	0.7644592717
722	0.4899413548	0.7644934302
723	0.4899339594	0.7645389748
724	0.4899296274	0.7645389748
725	0.489921173	0.7645435293
726	0.4899096624	0.7645298659
727	0.4898978067	0.7645640243
728	0.489884541	0.7645822422
729	0.4898763455	0.7646346185
730	0.4898697285	0.7646368957
731	0.4898553616	0.7646164006
732	0.4898438359	0.7646118462
733	0.4898284804	0.7646368957
734	0.4898218033	0.7646095689
735	0.4898070132	0.7645913511
736	0.489796888	0.7645959055
737	0.4897885581	0.7646414501
738	0.4897797349	0.7645890739
739	0.489770362	0.7645981828
740	0.4897611173	0.7646277868
741	0.4897472663	0.7646323412
742	0.4897417369	0.7646186778
743	0.4897330865	0.7645731332
744	0.4897215555	0.7645867966
745	0.4897140904	0.7645959055
746	0.4897047573	0.7645663016
747	0.4896989393	0.7645754105
748	0.4896896183	0.7645731332
749	0.489683379	0.7645731332
750	0.4896715178	0.7645845194
751	0.4896655887	0.7645754105
752	0.489657733	0.7646095689
753	0.489651506	0.7645959055
754	0.4896447704	0.7646050145
755	0.4896341162	0.7646141234
756	0.4896182133	0.7646255095
757	0.4896139938	0.7646186778
758	0.489603626	0.7646255095
759	0.4895950825	0.7646255095
760	0.4895879802	0.7646573907
761	0.4895809586	0.7646528363
762	0.4895718294	0.7646460046
763	0.4895663696	0.7646437274
764	0.4895549574	0.7646573907
765	0.4895476423	0.7646209551
766	0.4895392314	0.7645981828
767	0.489531331	0.7646072917
768	0.4895256738	0.7646505591
769	0.4895159678	0.7647006581
770	0.4895080172	0.764680163
771	0.4894993975	0.7646346185
772	0.4894915572	0.7646869947
773	0.4894859133	0.7646824403
774	0.4894794106	0.764709767
775	0.489467184	0.764680163
776	0.4894611752	0.7646710541
777	0.4894559563	0.7646687769
778	0.4894489162	0.7647553116
779	0.4894430179	0.7647348166
780	0.4894315932	0.7647143215
781	0.4894264178	0.7647507572
782	0.4894178115	0.7647530344
783	0.4894102338	0.7647871929
784	0.4894002167	0.7647666978
785	0.4893942092	0.7647530344
786	0.4893863617	0.7648008562
787	0.4893807367	0.7648122424
788	0.4893702021	0.764857787
789	0.4893610857	0.7648851137
790	0.4893534282	0.7648896682
791	0.4893431946	0.7649261039
792	0.4893376084	0.7649238267
793	0.4893260602	0.7649329356
794	0.4893154709	0.764946599
795	0.4893087039	0.7649443217
796	0.4893017646	0.764967094
797	0.4892905034	0.7649192722
798	0.4892853855	0.7649238267
799	0.4892773264	0.7649215494
800	0.489267596	0.7649283811
801	0.4892606076	0.76493749
802	0.489251529	0.7649329356
803	0.4892415279	0.7649283811
804	0.4892348726	0.7648987771
805	0.4892238958	0.764907886
806	0.489218249	0.7648828365
807	0.4892111635	0.7648919454
808	0.4892061791	0.7649010544
809	0.4891982295	0.7649056088
810	0.4891920717	0.7649033316
811	0.4891856831	0.7649215494
812	0.4891769821	0.7649352128
813	0.48917005	0.76493749
814	0.489159469	0.7649033316
815	0.4891514456	0.7649397673
816	0.4891440459	0.7649397673
817	0.4891376434	0.7649238267
818	0.489126773	0.7649261039
819	0.4891182449	0.7649238267
820	0.48911108	0.764916995
821	0.4891052168	0.764916995
822	0.4890974303	0.7649534306
823	0.4890885371	0.7649625396
824	0.4890772719	0.7649147177
825	0.4890681205	0.7649944208
826	0.4890579644	0.7649488762
827	0.4890507577	0.7649056088
828	0.4890440908	0.7649420445
829	0.4890366142	0.7649557079
830	0.4890325807	0.7649511534
831	0.4890267228	0.7649511534
832	0.4890186553	0.7649511534
833	0.4890125935	0.7649625396
834	0.4890042518	0.7649283811
835	0.4889981133	0.764967094
836	0.4889920624	0.7649602623
837	0.4889853498	0.7649739257
838	0.488978589	0.7649944208
839	0.4889733832	0.7649921436
840	0.4889639172	0.7649739257
841	0.4889565013	0.7649625396
842	0.4889422852	0.7649693713
843	0.4889297319	0.7649693713
844	0.4889241312	0.7649739257
845	0.488914694	0.7649898663
846	0.4889091141	0.7649557079
847	0.4889042071	0.7649579851
848	0.4888980246	0.7649807574
849	0.4888932973	0.7649898663
850	0.4888674165	0.7649921436
851	0.4888572746	0.7650012525
852	0.4888506516	0.7649989752
853	0.4888429945	0.7650035297
854	0.4888354864	0.7650058069
855	0.4888271213	0.7649807574
856	0.4888212305	0.7649830346
857	0.488812213	0.7650331337
858	0.4888036319	0.7650445198
859	0.4887982394	0.7650422426
860	0.4887944064	0.7650422426
861	0.4887909335	0.7650490743
862	0.4887829724	0.7650695694
863	0.4887782097	0.7650536288
864	0.4887715742	0.7650422426
865	0.4887619456	0.7650445198
866	0.4887557752	0.7650126386
867	0.4887515958	0.7650171931
868	0.4887452996	0.7650354109
869	0.4887357677	0.7650331337
870	0.488726256	0.7650376882
871	0.4887190536	0.7650513515
872	0.4887132661	0.7650536288
873	0.4887090928	0.7650581832
874	0.4886957352	0.7650536288
875	0.4886873912	0.7650741238
876	0.4886810981	0.7650809555
877	0.4886735493	0.7650877872
878	0.488663868	0.7650536288
879	0.4886569477	0.76508551
880	0.4886370117	0.7651515497
881	0.4886289544	0.765165213
882	0.4886231947	0.7651606586
