iter	Logloss	Accuracy
239	0.4960456929	0.7605333273
240	0.496034276	0.760649466
241	0.4960124406	0.7605196639
242	0.495991736	0.7605811491
243	0.4959696217	0.7605287728
244	0.4959474237	0.7607109512
245	0.4959320904	0.760708674
246	0.4959190564	0.7606631294
247	0.4958955611	0.7607542186
248	0.4958780574	0.7607314463
249	0.4958587385	0.7607542186
250	0.4958377032	0.7607428324
251	0.4958171431	0.7605925352
252	0.4958016201	0.7605925352
253	0.4957907282	0.7606107531
254	0.4957750411	0.7605560996
255	0.4957529159	0.7606403571
256	0.4957333301	0.7605925352
257	0.4957115994	0.7605811491
258	0.4956956411	0.7605765946
259	0.495682725	0.7605652085
260	0.4956673144	0.7606153075
261	0.4956529556	0.7605583768
262	0.49563698	0.7605788719
263	0.4956193358	0.7606016442
264	0.4955976532	0.7606221392
265	0.4955787496	0.7606517432
266	0.4955653792	0.7607063967
267	0.4955537713	0.7607974859
268	0.4955421047	0.7608202582
269	0.495517109	0.7608111493
270	0.4955050675	0.7608521395
271	0.4954894129	0.7608088721
272	0.4954736893	0.7608293672
273	0.4954594507	0.7608612484
274	0.4954383082	0.7608635256
275	0.4954224307	0.7608680801
276	0.4954088271	0.760906793
277	0.4953893722	0.7608566939
278	0.4953704967	0.7608384761
279	0.4953607722	0.7608498622
280	0.4953495012	0.7608680801
281	0.4953283093	0.7608817434
282	0.4953126125	0.760877189
283	0.4952988956	0.7608384761
284	0.4952868305	0.7609113474
285	0.4952765094	0.7609295653
286	0.4952646958	0.7609022385
287	0.4952442137	0.7608794662
288	0.4952316988	0.7608430305
289	0.4952138244	0.7608954068
290	0.4951991293	0.7608931296
291	0.495182632	0.7609250108
292	0.4951650881	0.7609409514
293	0.4951473497	0.7609842188
294	0.4951332764	0.7611367932
295	0.4951140306	0.7610297634
296	0.4951018808	0.7609409514
297	0.4950914882	0.7609045157
298	0.4950754205	0.760906793
299	0.495065519	0.7609227336
300	0.4950487353	0.7609477831
301	0.49502895	0.7610639218
302	0.4950165915	0.7610320406
303	0.4950009013	0.7610661991
304	0.4949923634	0.7611276843
305	0.4949718627	0.7611390704
306	0.4949561077	0.761184615
307	0.49494244	0.7611618427
308	0.4949159536	0.7611572883
309	0.4949074255	0.7611003575
310	0.4948946426	0.7611686744
311	0.4948786128	0.761243823
312	0.4948678074	0.7612665953
313	0.4948464776	0.7611960012
314	0.4948291334	0.761184615
315	0.49481342	0.7611686744
316	0.4948019037	0.7613075855
317	0.4947908666	0.7613462984
318	0.4947807279	0.7613850113
319	0.4947680572	0.7613941202
320	0.4947504068	0.7613986747
321	0.4947288784	0.7614647143
322	0.4947128414	0.7614373876
323	0.4946996716	0.7614100608
324	0.4946854448	0.7614761005
325	0.4946697233	0.761560358
326	0.4946563655	0.7615193678
327	0.494641367	0.761619566
328	0.4946282145	0.7615945164
329	0.4946094759	0.7614464965
330	0.4945946007	0.7615375857
331	0.4945832657	0.7615649124
332	0.4945685085	0.7616468927
333	0.4945553829	0.7615649124
334	0.494544371	0.7615671897
335	0.4945294969	0.7615717441
336	0.4945161835	0.7615694669
337	0.4945071096	0.7615102589
338	0.4944911149	0.7614897639
339	0.4944770337	0.761589962
340	0.494462969	0.7615922392
341	0.494453726	0.7616059026
342	0.4944415252	0.7615489718
343	0.4944306167	0.7615876847
344	0.494417856	0.7616582789
345	0.4944099302	0.7616355066
346	0.494395744	0.7616878829
347	0.4943825094	0.7616742195
348	0.494366755	0.7617265958
349	0.4943548211	0.7616719422
350	0.4943444799	0.7617379819
351	0.4943310363	0.7617516453
352	0.4943177379	0.7617425364
353	0.4943042806	0.7617357047
354	0.4942951829	0.7617858037
355	0.4942882781	0.7617789721
356	0.4942817255	0.761758477
357	0.4942710831	0.761758477
358	0.4942578657	0.7617425364
359	0.4942498078	0.7616764967
360	0.4942495292	0.7616787739
361	0.4942416963	0.7616969918
362	0.4942331379	0.7616833284
363	0.4942146484	0.7617174868
364	0.494198329	0.7617106552
365	0.4941863164	0.7617038235
366	0.4941737292	0.7617038235
367	0.4941677217	0.7617357047
368	0.494156509	0.7617653087
369	0.4941475672	0.7618131305
370	0.4941321644	0.7618313483
371	0.494119839	0.7617903582
372	0.494104905	0.7617789721
373	0.4940940081	0.76183818
374	0.4940868544	0.7617994671
375	0.494074719	0.7618450117
376	0.4940632186	0.7618222394
377	0.4940509068	0.7618290711
378	0.4940398407	0.7618563979
379	0.4940256202	0.7618541206
380	0.4940188168	0.7618632296
381	0.4940088812	0.761817685
382	0.4939994619	0.7618154077
383	0.4939859429	0.7618860019
384	0.4939778922	0.7618746157
385	0.4939685668	0.7618723385
386	0.4939544129	0.7619201603
387	0.4939414951	0.7619406554
388	0.493934196	0.7619429326
389	0.4939163016	0.7619315465
390	0.4939042205	0.7619634277
391	0.4938896887	0.7619634277
392	0.4938797045	0.7619702594
393	0.4938679255	0.7619657049
394	0.4938574933	0.7619839228
395	0.4938447086	0.7619998634
396	0.4938342445	0.7619679821
397	0.4938198691	0.7619839228
398	0.4938131802	0.7619816455
399	0.4938025477	0.7619178831
400	0.4937952554	0.7619543188
401	0.4937885574	0.7619452098
402	0.4937783884	0.7619315465
403	0.4937650344	0.7619201603
404	0.4937478708	0.7619702594
405	0.4937372033	0.7619816455
406	0.4937224925	0.7620089723
407	0.4937135214	0.762015804
408	0.4937057958	0.762015804
409	0.493695389	0.7620021406
410	0.4936867916	0.7620271901
411	0.4936766339	0.7620021406
412	0.4936696696	0.7620021406
413	0.4936603095	0.7619884772
414	0.4936469194	0.7620340218
415	0.4936348075	0.7620476852
416	0.493622827	0.7620408535
417	0.4936140025	0.7620385763
418	0.4936017462	0.7620476852
419	0.4935893982	0.7620886753
420	0.4935812646	0.7620772892
421	0.4935617041	0.7620636258
422	0.4935529869	0.7620681803
423	0.4935395721	0.762045408
424	0.4935282673	0.7620408535
425	0.4935208815	0.7620727347
426	0.4935091708	0.7620841209
427	0.4934986755	0.7621228338
428	0.4934871751	0.7621091704
429	0.4934678873	0.7621160021
430	0.4934564029	0.762125111
431	0.4934477222	0.7621501605
432	0.4934340354	0.7621501605
433	0.4934217775	0.762184319
434	0.4934117249	0.7621592695
435	0.4933864867	0.7622184774
436	0.4933756166	0.7622048141
437	0.4933644678	0.7622093685
438	0.493351271	0.7622253091
439	0.4933403531	0.7622253091
440	0.4933300191	0.7622093685
441	0.4933184739	0.7622093685
442	0.4933023313	0.7622230319
443	0.4932894461	0.7622116458
444	0.4932745026	0.7622754082
445	0.493263289	0.7622526359
446	0.4932541025	0.7622594676
447	0.4932411902	0.7622776854
448	0.4932272468	0.7622890716
449	0.4932186558	0.7623300617
450	0.4932076747	0.76232323
451	0.4931954566	0.7623277845
452	0.4931797711	0.7623460023
453	0.49316893	0.762352834
454	0.4931580298	0.7623961014
455	0.4931504548	0.7623847152
456	0.4931391909	0.7623733291
457	0.4931303292	0.76247125
458	0.4931200485	0.7624484777
459	0.4931120626	0.7624598638
460	0.4930987875	0.7624553094
461	0.4930858133	0.7624257054
462	0.4930731983	0.7623619429
463	0.4930553349	0.7624279826
464	0.4930468139	0.7624165965
465	0.4930403506	0.7624074875
466	0.4930263628	0.7623892697
467	0.4930167122	0.7624393688
468	0.4930061175	0.762441646
469	0.4929964814	0.7623983786
470	0.4929881316	0.7624165965
471	0.4929778934	0.7624348143
472	0.4929663663	0.762412042
473	0.4929531478	0.7624211509
474	0.4929445852	0.7624644183
475	0.4929329216	0.7624735272
476	0.4929205679	0.7625031312
477	0.4929128023	0.7625327352
478	0.4929033116	0.762550953
479	0.4928920102	0.7625259035
480	0.4928806224	0.762530458
481	0.4928725908	0.7625281807
482	0.4928600234	0.7625327352
483	0.4928501489	0.7625281807
484	0.4928388513	0.7625873887
485	0.4928239689	0.7626010521
486	0.4928139514	0.7625851115
487	0.4928068313	0.7625577847
488	0.4927961567	0.7625623392
489	0.4927849563	0.7626807551
490	0.4927738544	0.762639765
491	0.4927652141	0.7626124382
492	0.4927527107	0.7626648145
493	0.4927400744	0.7626420422
494	0.4927227529	0.7626762007
495	0.4927136195	0.7626670917
496	0.4927003804	0.7626625373
497	0.4926893222	0.7626511511
498	0.4926806341	0.7626329333
499	0.4926647867	0.7626215472
500	0.4926559457	0.7626078838
501	0.4926451469	0.7626078838
502	0.4926360404	0.7626374878
503	0.4926251471	0.7626534284
504	0.4926152912	0.7626511511
505	0.4925998145	0.7626215472
506	0.4925830886	0.7626488739
507	0.4925715244	0.7626374878
508	0.4925650609	0.7626420422
509	0.4925537668	0.7626557056
510	0.4925408165	0.7626238244
511	0.4925312895	0.7626762007
512	0.4925231451	0.762698973
513	0.4925125199	0.7627331314
514	0.4925023895	0.7627331314
515	0.4924931196	0.7627399631
516	0.4924855473	0.7627627354
517	0.4924570507	0.7627581809
518	0.4924455564	0.7627126363
519	0.4924240601	0.7627627354
520	0.4924129872	0.7627763988
521	0.4923996188	0.7627536265
522	0.4923841597	0.7627627354
523	0.4923774544	0.7627809532
524	0.4923678702	0.7627923394
525	0.4923588155	0.7627672899
526	0.4923495922	0.7627991711
527	0.492339449	0.7627968939
528	0.4923253495	0.7628037255
529	0.492317021	0.76280828
530	0.4923084189	0.7627627354
531	0.4922989184	0.762728577
532	0.4922876446	0.7627991711
533	0.4922799545	0.7627650126
534	0.492264583	0.7627809532
535	0.4922510839	0.7627376859
536	0.4922422192	0.7627855077
537	0.4922281264	0.7627513493
538	0.4922162363	0.762728577
539	0.4922015963	0.7627171908
540	0.4921956353	0.7627604582
541	0.4921727937	0.7627627354
542	0.4921661983	0.7627650126
543	0.492159346	0.7627718443
544	0.4921497014	0.7628606563
545	0.4921252243	0.7628902603
546	0.4921159888	0.7629312504
547	0.4921088817	0.7628857058
548	0.4920981219	0.7628652108
549	0.4920921401	0.762897092
550	0.4920786291	0.7628834286
551	0.4920668605	0.7628925375
552	0.4920567008	0.7629335277
553	0.4920442239	0.7629153098
554	0.492034943	0.7629084781
555	0.4920232423	0.7629631316
556	0.4920107889	0.7630132307
557	0.4920000121	0.7629859039
558	0.4919945542	0.7629745178
559	0.4919827152	0.7629517455
560	0.4919725364	0.7629699633
561	0.4919638816	0.7629972901
562	0.4919537385	0.7630177852
563	0.4919444069	0.7629699633
564	0.4919342132	0.763006399
565	0.491927593	0.7629654089
566	0.4919065516	0.7629904584
567	0.4918976011	0.7630018446
568	0.4918890068	0.7630086762
569	0.4918808229	0.7630428347
570	0.4918701526	0.7629676861
571	0.4918609383	0.7630382802
572	0.4918530701	0.7630223396
573	0.491843777	0.7630314485
574	0.4918319724	0.7630724387
575	0.4918235667	0.7630519436
576	0.4918152397	0.7630564981
577	0.4918016704	0.7630564981
578	0.4917924073	0.7630633298
579	0.4917791214	0.7630564981
580	0.4917668796	0.7630906565
581	0.4917533857	0.7630815476
582	0.491738283	0.7631020427
583	0.4917263776	0.7631202605
584	0.4917169041	0.763124815
585	0.4917049246	0.7631202605
586	0.4916934683	0.7631225377
587	0.4916808778	0.7631225377
588	0.4916742138	0.7630542208
589	0.4916679036	0.7630451119
590	0.491661651	0.7630428347
591	0.4916544889	0.7630519436
592	0.4916458351	0.7630610525
593	0.4916342879	0.7630610525
594	0.4916218097	0.7630587753
595	0.4916125972	0.7630769931
596	0.491600912	0.7630701615
597	0.4915903402	0.7630906565
598	0.4915822599	0.7630792704
599	0.4915771122	0.7630610525
600	0.491565711	0.7630633298
601	0.4915574658	0.763124815
602	0.4915447107	0.7631362011
603	0.4915309769	0.7631316467
604	0.4915251109	0.76314531
605	0.4915143637	0.7631316467
606	0.4915065961	0.7631339239
607	0.4914983425	0.76314531
608	0.4914859609	0.7631202605
609	0.4914778426	0.7630792704
610	0.4914684174	0.7631430328
611	0.4914612893	0.7631225377
612	0.491455298	0.7631293694
613	0.4914474221	0.7631088744
614	0.4914425831	0.763095211
615	0.4914337483	0.7631225377
616	0.4914239532	0.7631407556
617	0.4914163502	0.7631521417
618	0.4913987981	0.7632250131
619	0.4913891424	0.7632181814
620	0.491383478	0.7632136269
621	0.4913737138	0.7632432309
622	0.4913573916	0.7632546171
623	0.4913427491	0.7632956072
624	0.4913338054	0.7632842211
625	0.4913261173	0.7632887755
626	0.4913161048	0.7632819438
627	0.4913067377	0.7632568943
628	0.491300224	0.7632682805
629	0.4912893767	0.7633069934
630	0.4912819876	0.7633161023
631	0.4912703393	0.7633206568
632	0.4912619723	0.7633161023
633	0.491247184	0.7632956072
634	0.4912358255	0.7633411518
635	0.4912261362	0.7633457063
636	0.4912129943	0.7633343201
637	0.4912068011	0.7633844192
638	0.491198729	0.7633684786
639	0.4911873885	0.7633912509
640	0.4911785887	0.7633798647
641	0.4911706231	0.7633570924
642	0.4911638169	0.7633889737
643	0.4911528804	0.763382142
644	0.4911351541	0.7633980826
645	0.49112455	0.763411746
646	0.4911145488	0.763411746
647	0.4911010288	0.763411746
648	0.4910929951	0.7634208549
649	0.4910799204	0.7634709539
650	0.4910739305	0.7634572906
651	0.4910627345	0.7634960035
652	0.4910541672	0.7635301619
653	0.4910446084	0.7635301619
654	0.4910329431	0.7635324391
655	0.491026126	0.7635278847
656	0.4910157556	0.7635142213
657	0.4910061176	0.7635301619
658	0.4909958769	0.7635392708
659	0.4909881711	0.763521053
660	0.4909776135	0.7635461025
661	0.4909694253	0.7635324391
662	0.4909588609	0.7635278847
663	0.4909526431	0.763521053
664	0.4909471347	0.7635119441
665	0.4909395208	0.7635256075
666	0.4909325837	0.7635028352
667	0.490925262	0.7634960035
668	0.4909114646	0.7635028352
669	0.4909023015	0.7635028352
670	0.4908891744	0.7635005579
671	0.4908795912	0.7635096668
672	0.4908681239	0.7635324391
673	0.4908604842	0.7635415481
674	0.4908474666	0.7635529342
675	0.490841242	0.7635278847
676	0.4908323666	0.7635574887
677	0.4908193913	0.7635757065
678	0.4908102131	0.7635825382
679	0.4908045677	0.7635529342
680	0.4907948693	0.763580261
681	0.4907882812	0.7635597659
682	0.4907807769	0.7635574887
683	0.4907732202	0.7635893699
684	0.49076699	0.7635893699
685	0.4907581528	0.7636212511
686	0.4907536974	0.7636144194
687	0.4907379977	0.763609865
688	0.4907191229	0.763659964
689	0.4907099369	0.7636394689
690	0.4907032132	0.7636440234
691	0.4906923911	0.7636554096
692	0.4906845478	0.7636463006
693	0.4906713664	0.7636440234
694	0.490664074	0.763659964
695	0.4906583444	0.7636531323
696	0.4906531108	0.7636804591
697	0.4906461779	0.7636827363
698	0.4906363847	0.7636872908
699	0.4906317562	0.7637123403
700	0.4906203879	0.7637692711
701	0.4906113064	0.7637965978
702	0.4906048651	0.7637943206
703	0.4905932942	0.7638057067
704	0.4905847728	0.7637874889
705	0.4905734022	0.7638262018
706	0.4905644011	0.7638489741
707	0.4905542943	0.7638694692
708	0.490543622	0.7638763009
709	0.4905362202	0.7638489741
710	0.4905280627	0.7638671919
711	0.4905173388	0.7638626375
712	0.4905062341	0.7638785781
713	0.4904977836	0.7638899642
714	0.4904922969	0.7638967959
715	0.4904812014	0.7639036276
716	0.4904725676	0.7639059049
717	0.4904611202	0.7639013504
718	0.490453399	0.7639127365
719	0.4904411424	0.7638899642
720	0.4904321818	0.763887687
721	0.4904223203	0.7639286772
722	0.4904153042	0.7639355088
723	0.4904070441	0.7639081821
724	0.4903971049	0.7639036276
725	0.4903870575	0.7639104593
726	0.4903811965	0.7639059049
727	0.4903695329	0.7639104593
728	0.4903593158	0.7639059049
729	0.490352154	0.7638922415
730	0.4903451293	0.7639263999
731	0.4903379281	0.7639081821
732	0.490332093	0.7639218455
733	0.490321634	0.7639263999
734	0.4903135311	0.763976499
735	0.4903051802	0.7639400633
736	0.4902992716	0.7639651128
737	0.4902909386	0.7639856079
738	0.4902814296	0.764006103
739	0.4902715711	0.7640197664
740	0.4902633046	0.7640174891
741	0.4902560363	0.7640402614
742	0.4902481872	0.764065311
743	0.4902365948	0.7640516476
744	0.4902279683	0.7640835288
745	0.4902204833	0.7640971922
746	0.4902133515	0.7640880833
747	0.4902092497	0.7640835288
748	0.4902016959	0.7640698654
749	0.4901961181	0.7640949149
750	0.4901872258	0.7640516476
751	0.4901792146	0.7641108556
752	0.4901708507	0.7640903605
753	0.4901639034	0.7640083802
754	0.4901553836	0.7640516476
755	0.4901486527	0.7640949149
756	0.490138505	0.764065311
757	0.4901322471	0.7640949149
758	0.4901247918	0.7640766971
759	0.4901183897	0.7641199645
760	0.4901115379	0.7641176872
761	0.4900979174	0.7640789743
762	0.4900898471	0.7641017466
763	0.4900682129	0.7641199645
764	0.4900558203	0.7641063011
765	0.4900464618	0.7641700635
766	0.4900380813	0.764204222
767	0.4900262087	0.7640835288
768	0.4900154557	0.7641040239
769	0.4900064526	0.7641176872
770	0.4899967518	0.7640903605
771	0.4899858048	0.7642019448
772	0.489976956	0.7641655091
773	0.4899696814	0.7641632318
774	0.4899642129	0.7641928358
775	0.4899591743	0.7641700635
776	0.4899510626	0.7641973903
777	0.4899410532	0.7642019448
778	0.4899327988	0.7642019448
779	0.4899254073	0.7641951131
780	0.4899170221	0.7641928358
781	0.4899071272	0.7641996675
782	0.4898997417	0.7641996675
783	0.4898909404	0.7641768952
784	0.4898831513	0.7642019448
785	0.4898754932	0.7642383804
786	0.4898662166	0.7642429349
787	0.4898602255	0.7642406577
788	0.4898538102	0.7642429349
789	0.4898482116	0.7642611527
790	0.489840065	0.7642907567
791	0.4898329667	0.7642156081
792	0.4898240925	0.7642406577
793	0.4898143636	0.7642565983
794	0.489808965	0.7642862023
795	0.4898033345	0.764293034
796	0.4897907614	0.7642748161
797	0.4897787036	0.7643066973
798	0.4897706341	0.7643294696
799	0.4897640393	0.7643226379
800	0.4897570728	0.7643271924
801	0.4897461492	0.7643522419
802	0.4897362146	0.7643567964
803	0.4897217595	0.7643454102
804	0.489716058	0.7643590736
805	0.4897062688	0.7643681825
806	0.4896989884	0.7643567964
807	0.4896894135	0.7643613509
808	0.4896850745	0.7643659053
809	0.4896778766	0.7643864004
810	0.4896709447	0.764372737
811	0.4896642385	0.7643795687
812	0.4896582531	0.7644342222
813	0.4896492543	0.7644251133
814	0.4896445482	0.7643932321
815	0.4896290686	0.7644273905
816	0.4896178322	0.7644410539
817	0.4896139855	0.7644296678
818	0.4896071212	0.7644592717
819	0.4896012413	0.7644729351
820	0.4895935855	0.7645093708
821	0.4895851486	0.7645048163
822	0.489577211	0.7644182816
823	0.4895674988	0.7643932321
824	0.4895590323	0.7644273905
825	0.489553111	0.7644068955
826	0.4895450021	0.764431945
827	0.4895344166	0.7644114499
828	0.4895289357	0.7643795687
829	0.4895189757	0.7643795687
830	0.4895133697	0.7643977865
831	0.4895056708	0.7644114499
832	0.4894991131	0.7645002619
833	0.4894911141	0.7644752124
834	0.4894838547	0.764511648
835	0.4894750513	0.7645275886
836	0.4894673248	0.7645093708
837	0.4894624036	0.7644843213
838	0.4894583687	0.7645230342
839	0.4894448986	0.7645435293
840	0.489434616	0.7645981828
841	0.4894243916	0.7645685788
842	0.4894162942	0.764541252
843	0.4894119048	0.7645458065
844	0.4894073897	0.7645549154
845	0.4893950397	0.7645594699
846	0.4893881441	0.7645640243
847	0.4893761722	0.7645936283
848	0.4893691991	0.7645913511
849	0.48936461	0.7645594699
850	0.4893545789	0.7645799649
851	0.4893507925	0.7645799649
852	0.4893442721	0.7646323412
853	0.4893355869	0.7646255095
854	0.4893317677	0.7646255095
855	0.4893275816	0.7646619452
856	0.4893187348	0.7646869947
857	0.4893110823	0.7646983809
858	0.489299549	0.7646756086
859	0.4892889896	0.764680163
860	0.4892837359	0.7646938264
861	0.4892738788	0.7646938264
862	0.4892685377	0.7646869947
863	0.489260059	0.7646938264
864	0.4892556023	0.7646778858
865	0.489247514	0.7646551135
866	0.4892409682	0.7646528363
867	0.4892366596	0.764659668
868	0.4892321109	0.7646368957
869	0.4892251303	0.7646391729
870	0.489217593	0.7647302621
871	0.4892098663	0.7647553116
872	0.4892028137	0.7646573907
873	0.4891964413	0.7647165987
874	0.4891925647	0.7646482818
875	0.4891862353	0.7646733314
876	0.489178839	0.7646938264
877	0.4891726907	0.7647165987
878	0.4891663672	0.7647279849
879	0.489155559	0.7647029353
880	0.4891480064	0.7647029353
881	0.489140438	0.7646756086
882	0.4891345887	0.7647029353
883	0.4891276293	0.7647120443
